Ensembl.Gene.ID	Ensembl.Transcript.ID	Ensembl.Protein.ID	EntrezGene.ID	HGNC.symbol	Description	PSR.total	M7vM8_F61__alternative_model_kappa	M7vM8_F61__alternative_model_omega	M7vM8_F61__null_model_lnL	M7vM8_F61__alternative_model_lnL	M7vM8_F61__LRT_statistic	M7vM8_F61__LRT_P_value_full	M7vM8_F61__LRT_P_value_log10	M7vM8_F61__LRT_P_value_bonf	M7vM8_F61__LRT_P_value_bh	M7vM8_F3X4__alternative_model_kappa	M7vM8_F3X4__alternative_model_omega	M7vM8_F3X4__null_model_lnL	M7vM8_F3X4__alternative_model_lnL	M7vM8_F3X4__LRT_statistic	M7vM8_F3X4__LRT_P_value_full	M7vM8_F3X4__LRT_P_value_log10	M7vM8_F3X4__LRT_P_value_bonf	M7vM8_F3X4__LRT_P_value_bh	M1avM2a_F61__alternative_model_kappa	M1avM2a_F61__alternative_model_omega	M1avM2a_F61__null_model_lnL	M1avM2a_F61__alternative_model_lnL	M1avM2a_F61__LRT_statistic	M1avM2a_F61__LRT_P_value_full	M1avM2a_F61__LRT_P_value_log10	M1avM2a_F61__LRT_P_value_bonf	M1avM2a_F61__LRT_P_value_bh	M1avM2a_F3X4__alternative_model_kappa	M1avM2a_F3X4__alternative_model_omega	M1avM2a_F3X4__null_model_lnL	M1avM2a_F3X4__alternative_model_lnL	M1avM2a_F3X4__LRT_statistic	M1avM2a_F3X4__LRT_P_value_full	M1avM2a_F3X4__LRT_P_value_log10	M1avM2a_F3X4__LRT_P_value_bonf	M1avM2a_F3X4__LRT_P_value_bh
ENSG00000164893	ENST00000297524	ENSP00000297524	157724	SLC7A13	solute carrier family 7 (anionic amino acid transporter), member 13 [Source:HGNC Symbol;Acc:HGNC:23092]	1	5.40503	7.93724	-2788.702636	-2781.489708	14.4258559999998	0.000736996	-3.13253486924087	1	0.00306723478665167	5.21792	6.90104	-2828.068605	-2821.33547	13.4662699999999	0.001190794	-2.92416336227981	1	0.00485532343570904	5.40434	8.08126	-2788.502468	-2781.486917	14.0311019999999	0.000897811	-3.04681507791628	1	0.0037592871154717	5.2186	6.87627	-2827.84845	-2821.334463	13.0279739999996	0.001482557	-2.82898860028438	1	0.00612683513445065
ENSG00000165120	ENST00000297819	ENSP00000297819	136263	SSMEM1	serine-rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29580]	1	5.0071	27.20814	-1619.715865	-1610.006123	19.419484	6.0689e-05	-4.21689001851645	0.673405144	0.000307772003656307	5.02366	24.91266	-1658.154846	-1648.855275	18.599142	9.1463e-05	-4.03875455779813	1	0.000457562420198377	5.01643	27.45258	-1619.641658	-1610.01003	19.2632560000002	6.562e-05	-4.18296377394997	0.72811952	0.000338345501858736	5.02687	25.08189	-1658.081649	-1648.864191	18.4349160000002	9.9291e-05	-4.00309011532614	1	0.000508648631578947
ENSG00000165168	ENST00000378588	ENSP00000367851	1536	CYBB	cytochrome b-245, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:2578]	6	2.20687	8.97299	-3093.029719	-3068.679626	48.700186	0	-Inf	0	0	2.38449	9.38856	-3174.555737	-3147.771961	53.5675520000004	0	-Inf	0	0	2.458	9.76729	-3091.182691	-3068.853227	44.6589279999998	0	-Inf	0	0	2.57164	9.8907	-3172.967115	-3147.835572	50.2630859999999	0	-Inf	0	0
ENSG00000166049	ENST00000370357	ENSP00000359382	139135	PASD1	PAS domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20686]	33	4.3862	9.83326	-6314.609259	-6241.948426	145.321666	0	-Inf	0	0	4.12129	8.20229	-6407.39719	-6341.782928	131.228524	0	-Inf	0	0	4.38518	9.81537	-6307.522545	-6241.948308	131.148474	0	-Inf	0	0	4.12055	8.50164	-6398.66692	-6341.770893	113.792054	0	-Inf	0	0
ENSG00000166090	ENST00000329715	ENSP00000328111	64806	IL25	interleukin 25 [Source:HGNC Symbol;Acc:HGNC:13765]	1	5.87365	26.26564	-1112.506256	-1098.788213	27.4360859999997	1.102e-06	-5.95781840548423	0.012227792	7.33081055155875e-06	5.71832	28.92356	-1128.463866	-1116.205085	24.517562	4.743e-06	-5.32394687534813	0.052628328	2.91569684210526e-05	5.89968	26.73553	-1112.500506	-1098.779472	27.4420680000003	1.099e-06	-5.95900230757651	0.012194504	7.54143722943723e-06	5.70269	31.30305	-1128.46344	-1116.181167	24.5645460000001	4.633e-06	-5.33413769979684	0.051407768	2.94938427997705e-05
ENSG00000166825	ENST00000300060	ENSP00000300060	290	ANPEP	alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:HGNC:500]	1	3.97517	8.63895	-6332.607197	-6323.640073	17.9342480000014	0.000127534	-3.89437401880702	1	0.000611545922212619	4.02336	10.52077	-6472.045193	-6462.011491	20.0674039999994	4.3895e-05	-4.35758494663895	0.48705892	0.000230070344827586	3.97776	9.65988	-6331.207337	-6323.454722	15.5052299999988	0.000429618	-3.36691753099354	1	0.00191370587234043	4.1779	9.40354	-6470.869884	-6461.988496	17.7627759999996	0.000138951	-3.85713832335283	1	0.000692010904847397
ENSG00000166947	ENST00000300215	ENSP00000300215	2038	EPB42	erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]	2	4.99674	4.42858	-4498.304977	-4488.207458	20.1950379999998	4.1182e-05	-4.38529256573469	0.456955472	0.000214212567681499	4.59738	4.16755	-4587.135006	-4577.996065	18.2778820000003	0.000107401	-3.96899167494503	1	0.000528714062111801	4.99651	4.41844	-4498.181021	-4488.204955	19.9521320000003	4.65e-05	-4.33254704711005	0.515964	0.00024593136320305	4.59692	4.15589	-4587.038698	-4577.993114	18.0911680000008	0.000117911	-3.9284456773777	1	0.000594430011812812
ENSG00000167098	ENST00000356173	ENSP00000348496	140732	SUN5	Sad1 and UNC84 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:16252]	1	4.37266	11.95506	-2375.978171	-2365.717375	20.5215920000001	3.4978e-05	-4.45620502658392	0.388115888	0.000184203079259611	4.21045	11.79739	-2428.395546	-2418.544337	19.7024180000008	5.2683e-05	-4.27832950238244	0.584570568	0.00027316381682243	4.36876	11.82889	-2374.877817	-2365.727921	18.2997919999998	0.000106231	-3.97374873029444	1	0.000524817086375779	4.20995	11.77191	-2427.453888	-2418.543007	17.8217619999996	0.000134913	-3.869946200393	1	0.000673411897435897
ENSG00000167103	ENST00000388747	ENSP00000373399	138429	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:HGNC Symbol;Acc:HGNC:28711]	2	6.50295	27.51204	-2033.26492	-2020.620452	25.2889360000004	3.225e-06	-5.49147028102871	0.0357846	2.00249580302182e-05	6.68584	25.93651	-2077.293772	-2062.619546	29.3484520000002	4.24e-07	-6.37263414340727	0.004704704	3.03138144329897e-06	6.50929	28.68808	-2032.855265	-2020.654117	24.4022959999998	5.025e-06	-5.29886393390747	0.0557574	3.10972671500279e-05	6.68573	26.89304	-2076.906414	-2062.720611	28.3716059999997	6.91e-07	-6.1605219526258	0.007667336	4.95946701164295e-06
ENSG00000167196	ENST00000308275	ENSP00000307833	26263	FBXO22	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]	1	2.72265	29.87332	-2077.282426	-2067.85576	18.8533320000006	8.0547e-05	-4.09395063038702	0.893749512	0.000400978590134529	3.23581	77.3395	-2115.307823	-2103.619344	23.3769579999998	8.39e-06	-5.0762380391713	0.09309544	4.95188510638298e-05	2.70659	30.16027	-2077.18082	-2067.664382	19.0328760000002	7.3631e-05	-4.13293930122732	0.817009576	0.000375463959558824	3.1756	74.4191	-2115.256304	-2103.510461	23.4916860000003	7.922e-06	-5.10116516193173	0.087902512	4.86724872646733e-05
ENSG00000168356	ENST00000302328	ENSP00000307599	11280	SCN11A	sodium channel, voltage-gated, type XI, alpha subunit [Source:HGNC Symbol;Acc:HGNC:10583]	2	3.36243	3.20956	-11785.948607	-11762.115133	47.6669480000019	0	-Inf	0	0	3.51256	3.00691	-11908.161137	-11886.590165	43.1419439999991	0	-Inf	0	0	3.3623	3.20398	-11783.019356	-11762.108501	41.8217100000002	1e-09	-9	1.1096e-05	1.02740740740741e-08	3.51248	3.00164	-11905.457202	-11886.584585	37.7452339999982	6e-09	-8.22184874961636	6.6576e-05	5.66122448979592e-08
ENSG00000168461	ENST00000578921	ENSP00000461945	11031	RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	1	2.01604	10.22805	-1033.129796	-1026.598214	13.0631639999997	0.0014567	-2.83662987977412	1	0.00568738325123153	2.27633	10.2631	-1063.041567	-1056.202059	13.679016	0.00107063	-2.9703605914664	1	0.00440315436619718	2.01499	11.26031	-1033.10222	-1026.578988	13.046464	0.001468914	-2.83300362995431	1	0.0058714228184438	2.27749	10.05361	-1062.983674	-1056.206332	13.5546840000002	0.001139299	-2.94336228381465	1	0.00480854382046406
ENSG00000169026	ENST00000404286	ENSP00000384616	84179	MFSD7	major facilitator superfamily domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26177]	2	3.95527	3.16959	-3497.105128	-3489.216376	15.7775040000006	0.000374937	-3.42604169987469	1	0.00165222436536934	3.75847	3.33701	-3560.082856	-3551.658164	16.8493840000001	0.000219383	-3.6587970289593	1	0.00101937762479062	3.95531	3.16058	-3496.632686	-3489.210525	14.8443219999999	0.000597856	-3.22340340787833	1	0.00260149418666667	3.75834	3.32587	-3559.711372	-3551.657479	16.1077860000005	0.000317862	-3.49776138833795	1	0.00149449014915254
ENSG00000169087	ENST00000306103	ENSP00000302562	79663	HSPBAP1	HSPB (heat shock 27kDa) associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16389]	1	4.35195	6.54385	-2834.848684	-2827.82929	14.0387879999998	0.000894367	-3.04848423358813	1	0.00365341415384615	4.40502	9.4895	-2878.221832	-2871.859541	12.7245820000007	0.001725409	-2.76310794094509	1	0.00682536123493761	4.34317	6.951	-2834.757488	-2827.824632	13.8657120000007	0.000975212	-3.01090096335592	1	0.0040543096110903	4.40438	9.60507	-2878.210623	-2871.863265	12.694716	0.001751368	-2.75662258973762	1	0.00714800728797352
ENSG00000169194	ENST00000304506	ENSP00000304915	3596	IL13	interleukin 13 [Source:HGNC Symbol;Acc:HGNC:5973]	1	9.58759	11.71473	-930.63991	-923.81658	13.6466599999999	0.001088092	-2.96333438275994	1	0.00436022709714698	8.44549	12.3291	-955.564365	-949.905021	11.3186879999998	0.003484802	-2.45782189267366	1	0.0129149508991316	9.5878	11.71393	-930.618943	-923.816056	13.6057739999999	0.001110564	-2.95445640870854	1	0.00455557047837338	8.44875	12.31396	-955.460133	-949.915272	11.0897220000002	0.003907486	-2.40810256932506	1	0.0147927207969976
ENSG00000169551	ENST00000276241	ENSP00000276241	54967	CT55	cancer/testis antigen 55 [Source:HGNC Symbol;Acc:HGNC:26047]	1	3.0201	7.43295	-2035.761738	-2027.054862	17.4137519999999	0.000165444	-3.78134897836295	1	0.000774585073417722	3.04013	8.07415	-2061.591523	-2052.712745	17.7575560000005	0.000139314	-3.85600523808262	1	0.000670932354166667	3.02279	7.72355	-2034.00293	-2027.037486	13.9308880000003	0.000943944	-3.0250537696981	1	0.00393463659804658	3.04887	8.62387	-2059.71269	-2052.675992	14.0733959999998	0.000879024	-3.05599926721829	1	0.00379224350855365
ENSG00000169903	ENST00000305354	ENSP00000305852	7104	TM4SF4	transmembrane 4 L six family member 4 [Source:HGNC Symbol;Acc:HGNC:11856]	2	5.54266	11.07327	-1154.809004	-1139.918823	29.780362	3.41e-07	-6.4672456210075	0.003783736	2.42702758178319e-06	5.02661	7.94968	-1209.426554	-1198.275414	22.3022799999999	1.4359e-05	-4.84287580449513	0.159327464	8.20429783728115e-05	5.54451	11.07952	-1153.842346	-1139.917614	27.8494639999999	8.97e-07	-6.04720755695591	0.009953112	6.21292883895131e-06	5.02624	7.94294	-1209.371172	-1198.27155	22.1992439999999	1.5118e-05	-4.82050565899455	0.167749328	8.87093220518244e-05
ENSG00000169905	ENST00000367612	ENSP00000356584	163590	TOR1AIP2	torsin A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]	1	3.44224	12.37837	-2917.833215	-2909.023509	17.619412	0.000149277	-3.82600710146827	1	0.000706043304347826	3.52273	11.96006	-2968.844981	-2961.233584	15.2227940000002	0.00049478	-3.30558786374216	1	0.00216999165217391	3.44594	12.46368	-2917.588727	-2909.023044	17.1313659999996	0.000190533	-3.7200297943888	1	0.00090194290443686	3.52055	12.00355	-2968.667195	-2961.223084	14.8882219999996	0.000584876	-3.23293619925801	1	0.00262319486499596
ENSG00000170776	ENST00000361243	ENSP00000354718	11214	AKAP13	A kinase (PRKA) anchor protein 13 [Source:HGNC Symbol;Acc:HGNC:371]	1	4.68265	5.26165	-17490.186446	-17475.957909	28.4570739999981	6.62e-07	-6.1791420105603	0.007345552	4.54551485148515e-06	4.82168	5.89409	-17743.289039	-17731.195718	24.1866420000006	5.597e-06	-5.25204469309327	0.062104312	3.39925079365079e-05	4.69239	6.3007	-17490.169731	-17475.878129	28.5832040000023	6.21e-07	-6.20690839982342	0.006890616	4.38892738853503e-06	4.82214	5.99463	-17743.279349	-17731.242357	24.0739840000024	5.921e-06	-5.227604938918	0.065699416	3.70973551665726e-05
ENSG00000170786	ENST00000303749	ENSP00000307607	195814	SDR16C5	short chain dehydrogenase/reductase family 16C, member 5 [Source:HGNC Symbol;Acc:HGNC:30311]	1	2.46056	5.59557	-1885.045893	-1880.038232	10.0153219999997	0.006686525	-2.17479952728701	1	0.022696139920465	2.5378	5.66409	-1921.830866	-1916.695884	10.2699640000001	0.005887157	-2.23009438217246	1	0.0208702536971246	2.46043	5.58266	-1885.012571	-1880.037788	9.94956599999978	0.006910018	-2.16052082132472	1	0.0238120952571429	2.53778	5.6512	-1921.765573	-1916.692726	10.1456939999998	0.00626456	-2.20310942686977	1	0.0226643487968699
ENSG00000171053	ENST00000305738	ENSP00000307164	160065	PATE1	prostate and testis expressed 1 [Source:HGNC Symbol;Acc:HGNC:24664]	4	2.39687	5.07064	-1074.23325	-1066.793242	14.8800160000001	0.00058728	-3.2311547889366	1	0.00249195368260038	2.42749	6.30054	-1104.356907	-1095.3764	17.961014	0.000125839	-3.90018474156251	1	0.000611076386870897	2.39677	5.14575	-1074.17434	-1066.793041	14.7625980000003	0.000622791	-3.20565767208108	1	0.002700007884375	2.42622	6.30532	-1104.155845	-1095.371598	17.5684940000001	0.000153126	-3.81495106209179	1	0.000757173436720143
ENSG00000171195	ENST00000413702	ENSP00000407422	4589	MUC7	mucin 7, secreted [Source:HGNC Symbol;Acc:HGNC:7518]	10	4.20896	6.40727	-1808.209711	-1788.367372	39.6846780000001	2e-09	-8.69897000433602	2.2192e-05	1.88868085106383e-08	4.27513	6.14399	-1828.138087	-1808.015523	40.245128	2e-09	-8.69897000433602	2.2192e-05	1.9e-08	4.20708	6.25568	-1806.094367	-1788.364773	35.4591879999998	2e-08	-7.69897000433602	0.00022192	1.72969602494154e-07	4.27528	6.17117	-1826.521205	-1808.012583	37.0172440000001	9e-09	-8.04575749056067	9.9864e-05	8.29435215946844e-08
ENSG00000171202	ENST00000304511	ENSP00000306887	84233	TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	1	2.29905	34.27539	-1338.080962	-1331.644986	12.871952	0.001602844	-2.79510874416864	1	0.00620124024546722	2.37214	24.63567	-1358.506632	-1352.696742	11.61978	0.00299776	-2.52320313961579	1	0.0112871207872413	2.27518	34.0961	-1337.977428	-1331.561301	12.8322539999999	0.001634976	-2.78648861801536	1	0.00646071712820513	2.35652	23.85399	-1358.398567	-1352.630387	11.5363600000001	0.003125441	-2.50508869500667	1	0.0120837179790941
ENSG00000171204	ENST00000358867	ENSP00000351737	55863	TMEM126B	transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]	1	3.31342	4.70622	-1759.563198	-1754.812257	9.50188200000002	0.008643558	-2.06330744945526	1	0.0285528191628461	3.3823	5.34828	-1774.561289	-1769.510022	10.1025340000001	0.006401218	-2.19373738221135	1	0.0224345909437776	3.31343	4.67988	-1759.553495	-1754.818616	9.46975800000018	0.008783512	-2.05633180103543	1	0.0295787099095599	3.38345	5.5262	-1774.355719	-1769.510209	9.69101999999975	0.007863606	-2.10437825462563	1	0.0278946841994885
ENSG00000171209	ENST00000304954	ENSP00000304822	1448	CSN3	casein kappa [Source:HGNC Symbol;Acc:HGNC:2446]	1	3.51261	4.95028	-1375.207271	-1364.0896	22.2353419999999	1.4848e-05	-4.82833204112521	0.164753408	8.36736455053327e-05	3.14783	4.49648	-1406.345015	-1395.289447	22.111136	1.5799e-05	-4.80137040090798	0.175305704	8.95787961165048e-05	3.5126	4.9472	-1372.168394	-1364.089067	16.1586540000003	0.00030988	-3.50880645270531	1	0.00141499114403292	3.14783	4.4938	-1402.94263	-1395.288978	15.3073039999999	0.000474309	-3.3239386345443	1	0.00216136865051335
ENSG00000171611	ENST00000616441	ENSP00000477815	171558	PTCRA	pre T-cell antigen receptor alpha [Source:HGNC Symbol;Acc:HGNC:21290]	1	7.4839	4.89676	-2016.234908	-2010.905159	10.659498	0.004845286	-2.31468058299795	1	0.0169958806725664	7.46082	5.57769	-2082.994507	-2076.647506	12.6940020000002	0.001751993	-2.75646763336625	1	0.00691819015231317	7.48375	4.88715	-2016.230454	-2010.904073	10.6527620000002	0.004861632	-2.31321791805911	1	0.0173455526276527	7.46081	5.56718	-2082.930618	-2076.647034	12.5671679999996	0.001866698	-2.72892593783156	1	0.00757603548207754
ENSG00000172139	ENST00000305815	ENSP00000306627	285335	SLC9C1	solute carrier family 9, subfamily C (Na+-transporting carboxylic acid decarboxylase), member 1 [Source:HGNC Symbol;Acc:HGNC:31401]	2	4.57708	5.72201	-7097.441429	-7074.943939	44.9949800000013	0	-Inf	0	0	4.60775	5.94773	-7164.559864	-7134.11353	60.8926680000004	0	-Inf	0	0	4.5645	5.75187	-7094.909497	-7074.930638	39.9577179999997	2e-09	-8.69897000433602	2.2192e-05	1.9974797479748e-08	4.60609	5.85583	-7154.706979	-7134.111971	41.1900159999986	1e-09	-9	1.1096e-05	1.04090056285178e-08
ENSG00000172301	ENST00000302362	ENSP00000304327	55352	COPRS	coordinator of PRMT5, differentiation stimulator [Source:HGNC Symbol;Acc:HGNC:28848]	2	8.42956	10.02598	-1222.399676	-1211.78202	21.2353119999998	2.448e-05	-4.61118858652648	0.27163008	0.000132567144948755	7.96978	8.95359	-1240.598468	-1230.891445	19.4140459999999	6.0855e-05	-4.21570373323999	0.67524708	0.000312325198889917	8.43074	9.97299	-1222.357627	-1211.776806	21.161642	2.5398e-05	-4.59520048114235	0.281816208	0.000140767336663337	7.97061	8.92345	-1240.5728	-1230.89082	19.3639599999997	6.2398e-05	-4.20482933023559	0.692368208	0.00033032834351145
ENSG00000172845	ENST00000310015	ENSP00000310301	6670	SP3	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	2	3.79809	165.15793	-3574.355943	-3495.108264	158.495358	0	-Inf	0	0	4.22858	124.59553	-3695.61405	-3622.445438	146.337224	0	-Inf	0	0	3.79374	164.78126	-3574.813708	-3495.318486	158.990444	0	-Inf	0	0	3.64611	139.08936	-3698.17008	-3619.555718	157.228724	0	-Inf	0	0
ENSG00000172938	ENST00000309106	ENSP00000310631	116512	MRGPRD	MAS-related GPR, member D [Source:HGNC Symbol;Acc:HGNC:29626]	1	4.92536	3.17843	-2497.979203	-2491.715558	12.52729	0.001904292	-2.72026645707259	1	0.00726867011764706	4.50687	3.04443	-2563.543379	-2557.863191	11.3603760000005	0.003412917	-2.46687427336224	1	0.0126781811288919	4.92538	3.16704	-2497.944918	-2491.70928	12.4712760000002	0.001958379	-2.70810325651626	1	0.00762997660955056	4.50679	3.03255	-2563.49571	-2557.8598	11.2718199999999	0.003567429	-2.44764466158124	1	0.0136356156334826
ENSG00000173193	ENST00000474629	ENSP00000418194	54625	PARP14	poly (ADP-ribose) polymerase family, member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	1	3.41273	2.88566	-11416.516614	-11393.715934	45.6013600000006	0	-Inf	0	0	3.52516	2.77692	-11499.561317	-11471.290132	56.5423699999992	0	-Inf	0	0	3.41273	2.88274	-11415.456497	-11393.712287	43.4884199999979	0	-Inf	0	0	3.52508	2.77466	-11491.953764	-11471.287373	41.3327820000013	1e-09	-9	1.1096e-05	1.04090056285178e-08
ENSG00000173702	ENST00000616727	ENSP00000485028	56667	MUC13	mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]	38	4.05683	8.29249	-4670.490404	-4588.064777	164.851254000001	0	-Inf	0	0	3.95772	8.38449	-4738.890698	-4633.320392	211.140612000001	0	-Inf	0	0	4.05684	8.28602	-4666.055874	-4588.064307	155.983134	0	-Inf	0	0	3.95772	8.38086	-4713.834842	-4633.319959	161.029766	0	-Inf	0	0
ENSG00000173821	ENST00000582970	ENSP00000464087	57674	RNF213	ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]	3	4.2025	4.19179	-34970.970543	-34938.961739	64.0176080000092	0	-Inf	0	0	4.27421	4.07176	-35346.636163	-35318.83137	55.6095860000059	0	-Inf	0	0	4.20928	4.64347	-34967.249116	-34938.708274	57.0816840000043	0	-Inf	0	0	4.27807	4.55396	-35343.931607	-35318.660379	50.5424559999956	0	-Inf	0	0
ENSG00000173988	ENST00000595396	ENSP00000469337	220416	LRRC63	leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296]	1	4.87271	3.79021	-3736.97003	-3729.454265	15.0315300000002	0.000544433	-3.26405555855403	1	0.00232079468613139	5.14548	3.51283	-3780.49021	-3774.170132	12.6401559999995	0.001799803	-2.74477502861619	1	0.00708177804539007	4.85939	3.73105	-3736.492876	-3729.453069	14.0796139999993	0.000876296	-3.05734917071223	1	0.00367474694482237	5.14544	3.50199	-3780.30731	-3774.169837	12.2749460000005	0.002160376	-2.66547065601844	1	0.00865398270613718
ENSG00000174059	ENST00000310833	ENSP00000310036	947	CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	1	3.64547	2.3255	-2651.233849	-2642.843431	16.7808360000008	0.000227032	-3.64391292499208	1	0.0010396810037144	3.46486	2.144	-2710.834483	-2703.989848	13.6892699999999	0.001065155	-2.97258718964626	1	0.00438714175204157	3.64547	2.3255	-2650.55047	-2642.843431	15.4140780000007	0.000449651	-3.34712443640153	1	0.00199493302518992	3.46768	2.33786	-2710.354485	-2703.982983	12.7430039999999	0.001709589	-2.76710828521382	1	0.00698953557258659
ENSG00000174125	ENST00000308979	ENSP00000354932	7096	TLR1	toll-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	1	4.25554	7.83227	-4853.576942	-4844.865461	17.4229619999987	0.000164684	-3.78334859299329	1	0.000771352327564373	4.35319	7.08684	-4909.610847	-4901.770338	15.6810179999993	0.000393469	-3.40508947844921	1	0.00176258862494954	4.25806	7.84201	-4853.276138	-4844.894344	16.7635879999998	0.000228999	-3.64016641414671	1	0.00106629160889635	4.35554	7.0823	-4909.355898	-4901.807689	15.0964179999992	0.000527053	-3.27814571030892	1	0.00238118081758958
ENSG00000174173	ENST00000309922	ENSP00000312356	54931	TRMT10C	tRNA methyltransferase 10 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26022]	4	3.02481	8.36894	-2726.252116	-2704.996572	42.5110880000002	1e-09	-9	1.1096e-05	9.68237347294939e-09	3.13846	8.0261	-2778.224184	-2758.459295	39.5297780000001	3e-09	-8.52287874528034	3.3288e-05	2.774e-08	3.02446	8.36288	-2726.067625	-2704.996564	42.1421220000002	1e-09	-9	1.1096e-05	1.02740740740741e-08	3.13775	8.00932	-2778.1126	-2758.459237	39.3067259999998	3e-09	-8.52287874528034	3.3288e-05	2.9458407079646e-08
ENSG00000174456	ENST00000309050	ENSP00000308368	400073	C12orf76	chromosome 12 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:33790]	4	5.01947	9.97386	-897.695247	-882.365107	30.6602800000001	2.2e-07	-6.65757731917779	0.00244112	1.61236459709379e-06	4.50957	6.81456	-938.603689	-922.748454	31.71047	1.3e-07	-6.88605664769316	0.00144248	9.88e-07	5.01932	9.94354	-895.835946	-882.36507	26.9417520000002	1.411e-06	-5.85047298624565	0.015656456	9.51182017010935e-06	4.52798	8.08587	-936.473982	-922.672763	27.6024379999999	1.014e-06	-5.99396204500268	0.011251344	7.07631698113208e-06
ENSG00000174837	ENST00000312053	ENSP00000311545	2015	EMR1	egf-like module containing, mucin-like, hormone receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:3336]	5	4.01031	6.12438	-6025.123	-6002.116194	46.0136119999988	0	-Inf	0	0	3.84671	5.90008	-6097.784022	-6077.644093	40.2798579999999	2e-09	-8.69897000433602	2.2192e-05	1.9e-08	4.01158	6.24801	-6024.808251	-6002.13865	45.339202000001	0	-Inf	0	0	3.84831	6.07894	-6097.037581	-6077.656537	38.7620879999995	4e-09	-8.39794000867204	4.4384e-05	3.85277777777778e-08
